17, 0, 1727.5488, 540.4235, 49625.3945, 1746.6713, 557.7604, 49353.3672, 0.4407, 1746.6713, 557.7604, 49353.3672, 1746.6713, 557.7604, 49353.3672, 0.4407, 1666.4811, 383.8796, 1814.0382, 718.7122
18, 0, 1725.9208, 559.2048, 48791.1602, 1745.4333, 576.5284, 48832.7578, 0.4407, 1745.4333, 576.5284, 48832.7578, 1745.4333, 576.5284, 48832.7578, 0.4407, 1665.5253, 404.1751, 1811.7782, 736.0490
19, 0, 1725.7632, 564.3503, 48713.0117, 1745.1433, 579.8744, 48782.5000, 0.4407, 1745.1433, 579.8744, 48782.5000, 1745.1433, 579.8744, 48782.5000, 0.4407, 1665.4553, 409.1782, 1811.8311, 741.3320
20, 0, 1712.5199, 547.5696, 57346.2461, 1731.6451, 562.7064, 57416.0352, 0.4407, 1731.6451, 562.7064, 57416.0352, 1731.6451, 562.7064, 57416.0352, 0.4407, 1645.9636, 377.3313, 1804.9424, 738.0820
21, 0, 1709.1947, 542.9257, 58172.5820, 1729.2858, 559.7168, 57936.1523, 0.4407, 1729.2858, 559.7168, 57936.1523, 1729.2858, 559.7168, 57936.1523, 0.4407, 1641.9456, 370.5851, 1802.1226, 734.0536
22, 0, 1708.6324, 562.2520, 58243.1211, 1728.6934, 579.4356, 57985.9375, 0.4407, 1728.6934, 579.4356, 57985.9375, 1728.6934, 579.4356, 57985.9375, 0.4407, 1641.7668, 390.3134, 1801.8308, 753.5240
23, 0, 1715.3213, 547.7869, 69575.0469, 1735.1021, 563.1339, 69324.4297, 0.4407, 1735.1021, 563.1339, 69324.4297, 1735.1021, 563.1339, 69324.4297, 0.4407, 1641.3125, 359.5724, 1816.1658, 756.3436
24, 0, 1731.4681, 542.9853, 59313.4023, 1750.3311, 559.7555, 58672.8867, 0.4407, 1750.3311, 559.7555, 58672.8867, 1750.3311, 559.7555, 58672.8867, 0.4407, 1664.2205, 369.6404, 1825.5786, 735.7877
25, 0, 1736.0442, 541.7210, 58311.5859, 1753.2075, 558.9001, 58054.6641, 0.4407, 1753.2075, 558.9001, 58054.6641, 1753.2075, 558.9001, 58054.6641, 0.4407, 1669.2170, 370.4648, 1828.8899, 732.7874
26, 0, 1737.3445, 541.4480, 58206.9414, 1754.0228, 558.6749, 57994.3086, 0.4407, 1754.0228, 558.6749, 57994.3086, 1754.0228, 558.6749, 57994.3086, 0.4407, 1669.4839, 370.5886, 1829.1462, 732.8871
27, 0, 1745.8698, 564.4379, 69523.7188, 1762.4071, 581.6174, 69322.2500, 0.4407, 1762.4071, 581.6174, 69322.2500, 1762.4071, 581.6174, 69322.2500, 0.4407, 1669.5789, 376.8036, 1844.2722, 773.2111
